,index,teacher,heart,reviewer,date,kinds,content_title,review_title,content,rated
4037,221,이국희,1379,이*겸,23.01.19,849,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[완강후기] 쿠키쌤 개념폭발은 저에게 자신감을 준 강의입니다.,"“ 확률과통계는 무조건 자신감이 중요한것 같다. 제가 여러분들한테 무조건 자신감을 밀어,
 억지로라도 자신감을 밀어넣어주려고 노력을 했습니다.” 

마지막 30강을 열며 서두에 선생님이 하신 말씀입니다. 
저는 그 한마디에 깊은 공감을 느꼈습니다, 정말로 정말로 선생님은 그러셨으니까요.

이미 저는 고1때부터 교과서진도특강 수학,수학1,수학2 을 통해서 기본기를 가질수 있었던 
그 기억에 대한 믿음으로 확통 역시 쿠키쌤 개념폭발을 수강하게 되었습니다. 
이 강의는 수능에 나올수 있는 모든 개념을 70개로 분류해서 세세하게 다 설명해주십니다. 

그냥 이런게 있으니까 여기에 대입해 이런식이 아니라 
사건, 경우의수 등 이런 그냥 지나칠수 있는 용어도 의미 하나하나 정리해주시는게 정말 좋았습니다 
확통에서 말하는 사건이 뭔지 경우의 수가 뭔지 정확히 의미를 알고 임하는건 확실히 다르거든요
확통 개념 본강의 들어가기 전에 중학교 때부터 고1까지 배웠던 선수개념들을 3강으로 다뤄주시는데 이게 참 꿀이에요
그냥 내신공부하듯 접근하는게 아니라 우리가 확통을하면서 쓰일수 있는 도구들로 정리해주시거든요.

그건 확통 본강의 들어가면 차츰차츰 알게됩니다. 그래서 저는 까먹지 않도록 꾸준히 누적복습을 했어요
그리고 본강의에서도 증명까지 하면서도 개념을 빠짐없이 다 설명해주세요. 
이 증명 부분을 그냥 영혼없이 넘기지말고 꼭 집중해서 들어보세요. 오히려 개념의 빈틈이 안생기고 기억이 퇴화가 안됩니다. 

개념을 듣고 그 개념을 예제에 적용하면서 원리를 이해하고나면 
기출이나 작년 연계교재 문제에 개념이 어떻게 적용하는지 강의하시는데 저는 문제 강의를 듣기 전에
잠시 멈춤을 누르고 문제를 풀어봤어요 (선생님이 그러라고 하셨으니까요 ㅎㅎ)
근데 이게 진짜 도움이 됩니다! 저는 노베이기때문에 풀수 있는 문제도 있었지만 몇줄 적다가 막히는 문제도 있었고
문제만 읽고 손도 못대는 문제도 있었어요. 뭐가 됐던 좋아요. 
손도 못대고 문제만 읽었더라도 뭔가 생각하는 시간을 거치고 선생님의 강의를 들으면 훨씬 더 흡수가 빠릅니다

킬러 문제들로 예시로 다룰때는 전 조금 힘들긴했어요 ㅠㅠ 어? 아직 시작부터? 그럴수 있는데
그래도 버텨내야합니다 ㅠㅠ 이 강의 확통 8문제에서 한 4문제? 5문제? 그정도만 맞추게 해주는 강의가 아니니까요
OT에서 선생님이 여러분과 저의 목표는 확통 8문제 다 맞는거라고 하셨으니까요 ㅠ

그걸 마지막 30강에서 바로 작년 2023 수능을 분석해주실때 내적으로 징징거렸던 마음이 숙연해졌습니다
29번,30번문제... 정답률이 5%내외라는(EBS풀서비스기준) 그 2문제를 맞춰내야 확통 8문제를 다 맞출수 있는거니까요
또한 올해 수능에서 만날 킬러문제도 그런 문제들일테니 틈틈히 만났던 어려운문제들 퀴즈들..
다 선생님은 겁을 주려는게 아니라 자신감을 억지로라도 밀어주려고 하셨구나 느꼈습니다..! 

완강하고 최종평가 10문제 저는 다 맞았습니다 >.< 조금 아쉬운건 9번,10번문제가 함수의갯수 문제인데
푸는데 시간이 너무 오래걸렸다는점ㅠㅠ 조금더 연습이 필요할것 같습니다. 

쿠키쌤 덕분에 수1,수2에 이어 확통도 저는 개념을 무사히 마쳤네요..! 
저의 수학 시작은 모두 쿠키쌤이었고 제 선택은 옳았던 것 같습니다 쿠키쌤 감사합니다!!
강의외에도 자존감을 올려주셨던 좋은 멘트들 중간중간 쓴소리들도 다시한번 감사드립니다
  수강 이벤트 처음해보는건데 어쩌면 매일 1강씩 꾸준히 완강할수 있었던 동력이었을지도 모르겠네요^^
항상 좋은 목소리 상하지않게 목관리 잘하시고 건강하셔야합니다! ",베스트
4038,222,이국희,1379,김*민,23.01.08,1791,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠키쌤 안녕하세요! 내신 1등급+서울대 합격했습니당ㅎㅎ,"국희쌤 안녕하세요! 작년 1학기에 내신만점 수능특강으로 선생님을 처음 알게 되어, 수능특강까지 함께 했던 학생입니다ㅎㅎ
늦었지만 3-1학기 확률과 통계 1등급 소식 전해드리려고 이 글을 써요!! 그리고 이번에 서울대도 합격했답니다~^__^
몇 개월전 중간고사때 100점으로 1등 했다고 수강 후기 남겼었는데, 선생님의 응원에 힘입어 열심히 공부한 결과! 다행히 1등급 유지했어요! 가장 도움이 되었던 건 올해 수능특강 문제 풀이 이외에도, 작년 수특 문제도 프린트에 실어주셔서 정말 좋았어요. 사실 작년, 재작년 수특을 제가 혼자 풀어보면 되는거겠지만,,, 사실 귀찮기도 하고.. 잘 안하게 되더라구요??ㅜㅜㅜㅠ 그래서 선생님이 올려주신 자료가 무척 도움이 되었어요!
그리고 항상 밝게 웃으면서 수업해주셔서, 매 수업을 통해 에너지를 충전할 수 있는 시간이 되었답니다~~~
쿠키쌤 1년동안 정말정말 감사했어요!! 사랑합니당.......!",베스트
4039,223,이국희,1379,정*규,23.05.06,22,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[쿠키즈 777호]15강 쿠퀴즈 입니다,와 역시 지문을 자세히 읽어야 되나봐요 처음에 읽었을 때 여학생 40%가 미디어 시청인 줄 알았는데 미시청이라는 꼼수로 인해 처음 답이ㅋㅋㅋㅋㅋㅋ16/25 나왔잖아욬ㅋㅋㅋㅋㅋㅋ,5점
4040,224,이국희,1379,유*수,23.05.05,24,[2024 수능개념] '이국희의 개념폭발 확률과 통계',"[쿠키즈 99호] 27,28강 퀴즈 정답","27강

7.74=2x2.58x표준편차/4
표준편차=6

정답: 6

28강
x바의 N(m.(9/4)^2)
가, 나 조건으로
m= 47,48,49 중 하나
표준정규분포 곡선을 그려 판단하면 49가 m이 된다


(a-m)/ 9/4 = 1
a-m=9/4

m=49+9/4

정답:51.25

한번에 정답이였으면 좋겠습니다+_+",5점
4041,225,이국희,1379,정*규,23.05.04,21,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[쿠키즈 777호]14강 쿠퀴즈 입니다,아 계산 문제 나오겠지 하고 신나게 머리 쓸 생각에 기대 했는데 표 문제여서 뭔가 조금 섭섭했어욬ㅋㅋㅋㅠㅡㅠ,5점
4042,226,이국희,1379,임*진,23.05.03,25,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 23강,m=22입니다,5점
4043,227,이국희,1379,임*진,23.05.03,25,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 22강,3/8입니다,5점
4044,228,이국희,1379,양*은,23.05.03,29,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠키즈 001호 4강 정답,40320 나왔어요ㅠ 4강은 어렵네요ㅠ 다시 수강해보려고요ㅎ,5점
4045,229,이국희,1379,임*진,23.05.02,22,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 21강,40입니다,5점
4046,230,이국희,1379,임*진,23.05.02,19,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 20강,선생님 제가 경우의 수 문제를 많이 접해보지 못해서 문제를 풀어보려고 하는데요 기출을 풀까요 연계교재인 수특을 풀까요? 선생님 강의로 확통 첫개념만 잡은 상태입니다 교재에 있는 1등급 문제도 잘 맞긴 한데 아직 많이 안 풀어봐서 시간이 오래 걸리더라구요... 추천해주시면 감사하겠습니다!,5점
4047,231,이국희,1379,임*진,23.05.02,23,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 19강,9/14입니다,5점
4048,232,이국희,1379,임*진,23.05.02,22,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 17강,강의 듣고나니 어떻게 풀지 머릿속에 그려져요 감사합니다 선생님!!,5점
4049,233,이국희,1379,임*진,23.05.02,23,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 16강,61/216입니다,5점
4050,234,이국희,1379,임*진,23.05.02,18,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 15강,18/25입니다,5점
4051,235,이국희,1379,임*진,23.05.02,18,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 14강,7/12입니다,5점
4052,236,이국희,1379,김*희,23.05.02,24,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[1116호 쿠키즈] 9강 쿠!퀴즈,"홀수인 이항계수를 더하면 2^(25-1)=2^24이 나옵니다. 이걸 N의 자리에 넣어주면 24는 앞으로 나오고 로그2의2는 1이므로 답은 24가 됩니다,",5점
4053,237,이국희,1379,임*진,23.05.01,25,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 13강,답은 3/5입니다,5점
4054,238,이국희,1379,이*겸,23.01.19,851,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[완강후기] 쿠키쌤 개념폭발은 저에게 자신감을 준 강의입니다.,"“ 확률과통계는 무조건 자신감이 중요한것 같다. 제가 여러분들한테 무조건 자신감을 밀어,
 억지로라도 자신감을 밀어넣어주려고 노력을 했습니다.” 

마지막 30강을 열며 서두에 선생님이 하신 말씀입니다. 
저는 그 한마디에 깊은 공감을 느꼈습니다, 정말로 정말로 선생님은 그러셨으니까요.

이미 저는 고1때부터 교과서진도특강 수학,수학1,수학2 을 통해서 기본기를 가질수 있었던 
그 기억에 대한 믿음으로 확통 역시 쿠키쌤 개념폭발을 수강하게 되었습니다. 
이 강의는 수능에 나올수 있는 모든 개념을 70개로 분류해서 세세하게 다 설명해주십니다. 

그냥 이런게 있으니까 여기에 대입해 이런식이 아니라 
사건, 경우의수 등 이런 그냥 지나칠수 있는 용어도 의미 하나하나 정리해주시는게 정말 좋았습니다 
확통에서 말하는 사건이 뭔지 경우의 수가 뭔지 정확히 의미를 알고 임하는건 확실히 다르거든요
확통 개념 본강의 들어가기 전에 중학교 때부터 고1까지 배웠던 선수개념들을 3강으로 다뤄주시는데 이게 참 꿀이에요
그냥 내신공부하듯 접근하는게 아니라 우리가 확통을하면서 쓰일수 있는 도구들로 정리해주시거든요.

그건 확통 본강의 들어가면 차츰차츰 알게됩니다. 그래서 저는 까먹지 않도록 꾸준히 누적복습을 했어요
그리고 본강의에서도 증명까지 하면서도 개념을 빠짐없이 다 설명해주세요. 
이 증명 부분을 그냥 영혼없이 넘기지말고 꼭 집중해서 들어보세요. 오히려 개념의 빈틈이 안생기고 기억이 퇴화가 안됩니다. 

개념을 듣고 그 개념을 예제에 적용하면서 원리를 이해하고나면 
기출이나 작년 연계교재 문제에 개념이 어떻게 적용하는지 강의하시는데 저는 문제 강의를 듣기 전에
잠시 멈춤을 누르고 문제를 풀어봤어요 (선생님이 그러라고 하셨으니까요 ㅎㅎ)
근데 이게 진짜 도움이 됩니다! 저는 노베이기때문에 풀수 있는 문제도 있었지만 몇줄 적다가 막히는 문제도 있었고
문제만 읽고 손도 못대는 문제도 있었어요. 뭐가 됐던 좋아요. 
손도 못대고 문제만 읽었더라도 뭔가 생각하는 시간을 거치고 선생님의 강의를 들으면 훨씬 더 흡수가 빠릅니다

킬러 문제들로 예시로 다룰때는 전 조금 힘들긴했어요 ㅠㅠ 어? 아직 시작부터? 그럴수 있는데
그래도 버텨내야합니다 ㅠㅠ 이 강의 확통 8문제에서 한 4문제? 5문제? 그정도만 맞추게 해주는 강의가 아니니까요
OT에서 선생님이 여러분과 저의 목표는 확통 8문제 다 맞는거라고 하셨으니까요 ㅠ

그걸 마지막 30강에서 바로 작년 2023 수능을 분석해주실때 내적으로 징징거렸던 마음이 숙연해졌습니다
29번,30번문제... 정답률이 5%내외라는(EBS풀서비스기준) 그 2문제를 맞춰내야 확통 8문제를 다 맞출수 있는거니까요
또한 올해 수능에서 만날 킬러문제도 그런 문제들일테니 틈틈히 만났던 어려운문제들 퀴즈들..
다 선생님은 겁을 주려는게 아니라 자신감을 억지로라도 밀어주려고 하셨구나 느꼈습니다..! 

완강하고 최종평가 10문제 저는 다 맞았습니다 >.< 조금 아쉬운건 9번,10번문제가 함수의갯수 문제인데
푸는데 시간이 너무 오래걸렸다는점ㅠㅠ 조금더 연습이 필요할것 같습니다. 

쿠키쌤 덕분에 수1,수2에 이어 확통도 저는 개념을 무사히 마쳤네요..! 
저의 수학 시작은 모두 쿠키쌤이었고 제 선택은 옳았던 것 같습니다 쿠키쌤 감사합니다!!
강의외에도 자존감을 올려주셨던 좋은 멘트들 중간중간 쓴소리들도 다시한번 감사드립니다
  수강 이벤트 처음해보는건데 어쩌면 매일 1강씩 꾸준히 완강할수 있었던 동력이었을지도 모르겠네요^^
항상 좋은 목소리 상하지않게 목관리 잘하시고 건강하셔야합니다! ",베스트
4055,239,이국희,1379,김*민,23.01.08,1792,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠키쌤 안녕하세요! 내신 1등급+서울대 합격했습니당ㅎㅎ,"국희쌤 안녕하세요! 작년 1학기에 내신만점 수능특강으로 선생님을 처음 알게 되어, 수능특강까지 함께 했던 학생입니다ㅎㅎ
늦었지만 3-1학기 확률과 통계 1등급 소식 전해드리려고 이 글을 써요!! 그리고 이번에 서울대도 합격했답니다~^__^
몇 개월전 중간고사때 100점으로 1등 했다고 수강 후기 남겼었는데, 선생님의 응원에 힘입어 열심히 공부한 결과! 다행히 1등급 유지했어요! 가장 도움이 되었던 건 올해 수능특강 문제 풀이 이외에도, 작년 수특 문제도 프린트에 실어주셔서 정말 좋았어요. 사실 작년, 재작년 수특을 제가 혼자 풀어보면 되는거겠지만,,, 사실 귀찮기도 하고.. 잘 안하게 되더라구요??ㅜㅜㅜㅠ 그래서 선생님이 올려주신 자료가 무척 도움이 되었어요!
그리고 항상 밝게 웃으면서 수업해주셔서, 매 수업을 통해 에너지를 충전할 수 있는 시간이 되었답니다~~~
쿠키쌤 1년동안 정말정말 감사했어요!! 사랑합니당.......!",베스트
4056,240,이국희,1379,임*진,23.05.01,22,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 12강,빠짐없이  체크하기!!,5점
4057,241,이국희,1379,임*진,23.05.01,29,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 10강,생각할 거리가 많았어요!!,5점
4058,242,이국희,1379,임*진,23.05.01,26,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 9강,24입니다,5점
4059,243,이국희,1379,임*진,23.05.01,26,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 8강,-1이 2개인 경우도 빠짐없이  check!,5점
4060,244,이국희,1379,이*리,23.04.29,22,[2024 수능개념] '이국희의 개념폭발 확률과 통계',27호 쿠키즈 8강 정답,오늘도 수업 잘 들었어요!,5점
4061,245,이국희,1379,유*수,23.04.29,25,[2024 수능개념] '이국희의 개념폭발 확률과 통계',"[쿠키즈 99호] 25,26강 퀴즈 정답","25강

P(￣×/2<2)
P(￣×/<4)

￣×/<4
(1,1): 1/3x1/3=1/9
(1,2): 2x1/3x1/2=1/3
1/3+1/9=4/9

정답: 4/9

26강
N(35,5^2)   n=4
￣×의 N(35,5/2^2)
P(-0.8≤z≤1.2)

정답: 0.6730

오늘도 최선을 다하겠습니다!",5점
4062,246,이국희,1379,김*진,23.04.28,27,[2024 수능개념] '이국희의 개념폭발 확률과 통계',최고,"확통은 배경 지식이 아예 없었는데 강좌 완강하고 정리하니 6월 모의고사 수준까지는 다 맞아요!!  정말 감사합니다!! 
혹시 수1, 2 강의 계획은 없으실까요? 간절합니다ㅠㅠ",스페셜
4063,247,이국희,1379,정*규,23.04.27,26,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[쿠키즈 777호]13강 쿠퀴즈 입니다,위에가 쿠퀴즈이고 아래가 대표예제 입니다.,5점
4064,248,이국희,1379,양*은,23.04.26,27,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠키즈 001호 3강 정답,26 나왔어요!,5점
4065,249,이국희,1379,양*은,23.04.25,27,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠키즈 001호 2강 정답,720나왔어요!!!(쪼금 어렵ㅠ),5점
4066,250,이국희,1379,임*진,23.04.25,25,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 6강,36입니다,5점
4067,251,이국희,1379,임*진,23.04.25,28,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠퀴즈 303호 7강,63입니다,5점
4068,252,이국희,1379,이*리,23.04.25,25,[2024 수능개념] '이국희의 개념폭발 확률과 통계',27호 쿠키즈 7강 정답,"먼저 짝수가 2개되려면 22거나 24거나 44 여야 한다. 그래서 3가지!
그다음 남은 135들을 중복허락해 5개 선택한다 3H5
7C2=21

짝수가 2개되는 경우가 3가지 이므로 21×3 = 63

답은 63입니다! ",5점
4069,253,이국희,1379,양*은,23.04.24,23,[2024 수능개념] '이국희의 개념폭발 확률과 통계',쿠키즈 001호 1강 정답,96나왔습니다!!!,5점
4070,254,이국희,1379,정*규,23.04.23,28,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[쿠키즈 777호]12강 쿠퀴즈 입니다,역시 내 눈 늘 실망스러운 실수를 하는 구만ㅋㅋㅋㅋ 슬프군,5점
4071,255,이국희,1379,이*겸,23.01.19,851,[2024 수능개념] '이국희의 개념폭발 확률과 통계',[완강후기] 쿠키쌤 개념폭발은 저에게 자신감을 준 강의입니다.,"“ 확률과통계는 무조건 자신감이 중요한것 같다. 제가 여러분들한테 무조건 자신감을 밀어,
 억지로라도 자신감을 밀어넣어주려고 노력을 했습니다.” 

마지막 30강을 열며 서두에 선생님이 하신 말씀입니다. 
저는 그 한마디에 깊은 공감을 느꼈습니다, 정말로 정말로 선생님은 그러셨으니까요.

이미 저는 고1때부터 교과서진도특강 수학,수학1,수학2 을 통해서 기본기를 가질수 있었던 
그 기억에 대한 믿음으로 확통 역시 쿠키쌤 개념폭발을 수강하게 되었습니다. 
이 강의는 수능에 나올수 있는 모든 개념을 70개로 분류해서 세세하게 다 설명해주십니다. 

그냥 이런게 있으니까 여기에 대입해 이런식이 아니라 
사건, 경우의수 등 이런 그냥 지나칠수 있는 용어도 의미 하나하나 정리해주시는게 정말 좋았습니다 
확통에서 말하는 사건이 뭔지 경우의 수가 뭔지 정확히 의미를 알고 임하는건 확실히 다르거든요
확통 개념 본강의 들어가기 전에 중학교 때부터 고1까지 배웠던 선수개념들을 3강으로 다뤄주시는데 이게 참 꿀이에요
그냥 내신공부하듯 접근하는게 아니라 우리가 확통을하면서 쓰일수 있는 도구들로 정리해주시거든요.

그건 확통 본강의 들어가면 차츰차츰 알게됩니다. 그래서 저는 까먹지 않도록 꾸준히 누적복습을 했어요
그리고 본강의에서도 증명까지 하면서도 개념을 빠짐없이 다 설명해주세요. 
이 증명 부분을 그냥 영혼없이 넘기지말고 꼭 집중해서 들어보세요. 오히려 개념의 빈틈이 안생기고 기억이 퇴화가 안됩니다. 

개념을 듣고 그 개념을 예제에 적용하면서 원리를 이해하고나면 
기출이나 작년 연계교재 문제에 개념이 어떻게 적용하는지 강의하시는데 저는 문제 강의를 듣기 전에
잠시 멈춤을 누르고 문제를 풀어봤어요 (선생님이 그러라고 하셨으니까요 ㅎㅎ)
근데 이게 진짜 도움이 됩니다! 저는 노베이기때문에 풀수 있는 문제도 있었지만 몇줄 적다가 막히는 문제도 있었고
문제만 읽고 손도 못대는 문제도 있었어요. 뭐가 됐던 좋아요. 
손도 못대고 문제만 읽었더라도 뭔가 생각하는 시간을 거치고 선생님의 강의를 들으면 훨씬 더 흡수가 빠릅니다

킬러 문제들로 예시로 다룰때는 전 조금 힘들긴했어요 ㅠㅠ 어? 아직 시작부터? 그럴수 있는데
그래도 버텨내야합니다 ㅠㅠ 이 강의 확통 8문제에서 한 4문제? 5문제? 그정도만 맞추게 해주는 강의가 아니니까요
OT에서 선생님이 여러분과 저의 목표는 확통 8문제 다 맞는거라고 하셨으니까요 ㅠ

그걸 마지막 30강에서 바로 작년 2023 수능을 분석해주실때 내적으로 징징거렸던 마음이 숙연해졌습니다
29번,30번문제... 정답률이 5%내외라는(EBS풀서비스기준) 그 2문제를 맞춰내야 확통 8문제를 다 맞출수 있는거니까요
또한 올해 수능에서 만날 킬러문제도 그런 문제들일테니 틈틈히 만났던 어려운문제들 퀴즈들..
다 선생님은 겁을 주려는게 아니라 자신감을 억지로라도 밀어주려고 하셨구나 느꼈습니다..! 

완강하고 최종평가 10문제 저는 다 맞았습니다 >.< 조금 아쉬운건 9번,10번문제가 함수의갯수 문제인데
푸는데 시간이 너무 오래걸렸다는점ㅠㅠ 조금더 연습이 필요할것 같습니다. 

쿠키쌤 덕분에 수1,수2에 이어 확통도 저는 개념을 무사히 마쳤네요..! 
저의 수학 시작은 모두 쿠키쌤이었고 제 선택은 옳았던 것 같습니다 쿠키쌤 감사합니다!!
강의외에도 자존감을 올려주셨던 좋은 멘트들 중간중간 쓴소리들도 다시한번 감사드립니다
  수강 이벤트 처음해보는건데 어쩌면 매일 1강씩 꾸준히 완강할수 있었던 동력이었을지도 모르겠네요^^
항상 좋은 목소리 상하지않게 목관리 잘하시고 건강하셔야합니다! ",베스트
